indicator,value,country_code,country,year
Population growth (annual %),2.84772349331503,PAK,Pakistan,1998
Population growth (annual %),2.98876860777504,QAT,Qatar,1998
Population growth (annual %),0.0555121222123307,SWE,Sweden,1998
Population growth (annual %),1.16571452642589,USA,United States,1998
"Pupil-teacher ratio, preprimary",18.2345695495605,ARE,United Arab Emirates,1998
"Pupil-teacher ratio, preprimary",32.2332611083984,BGD,Bangladesh,1998
"Pupil-teacher ratio, preprimary",6.21183013916016,NOR,Norway,1998
"Pupil-teacher ratio, preprimary",21.1788101196289,SWE,Sweden,1998
"Pupil-teacher ratio, primary",15.8578195571899,ARE,United Arab Emirates,1998
"Pupil-teacher ratio, primary",17.9500503540039,CAN,Canada,1998
"Pupil-teacher ratio, primary",9.90886974334717,DNK,Denmark,1998
"Pupil-teacher ratio, primary",10.5497398376465,QAT,Qatar,1998
"Pupil-teacher ratio, primary",12.4507999420166,SWE,Sweden,1998
"Pupil-teacher ratio, primary",15.6760597229004,USA,United States,1998
Total greenhouse gas emissions (kt of CO2 equivalent),104993.2009,ARE,United Arab Emirates,1998
Total greenhouse gas emissions (kt of CO2 equivalent),129129.506,BGD,Bangladesh,1998
Total greenhouse gas emissions (kt of CO2 equivalent),1129087.11,CAN,Canada,1998
Total greenhouse gas emissions (kt of CO2 equivalent),76245.003,DNK,Denmark,1998
Total greenhouse gas emissions (kt of CO2 equivalent),170721.566,EGY,"Egypt, Arab Rep.",1998
Total greenhouse gas emissions (kt of CO2 equivalent),1768965.0,IND,India,1998
Total greenhouse gas emissions (kt of CO2 equivalent),74639.785,NOR,Norway,1998
Total greenhouse gas emissions (kt of CO2 equivalent),234307.76,PAK,Pakistan,1998
Total greenhouse gas emissions (kt of CO2 equivalent),38744.69,QAT,Qatar,1998
Total greenhouse gas emissions (kt of CO2 equivalent),83307.056,SWE,Sweden,1998
Total greenhouse gas emissions (kt of CO2 equivalent),6749016.1,USA,United States,1998
Access to electricity (% of population),100.0,ARE,United Arab Emirates,1999
Access to electricity (% of population),29.9983425140381,BGD,Bangladesh,1999
Access to electricity (% of population),100.0,CAN,Canada,1999
Access to electricity (% of population),100.0,DNK,Denmark,1999
Access to electricity (% of population),96.8270111083984,EGY,"Egypt, Arab Rep.",1999
Access to electricity (% of population),60.1,IND,India,1999
Access to electricity (% of population),100.0,NOR,Norway,1999
Access to electricity (% of population),70.2979354858398,PAK,Pakistan,1999
Access to electricity (% of population),100.0,QAT,Qatar,1999
Access to electricity (% of population),100.0,SWE,Sweden,1999
Access to electricity (% of population),100.0,USA,United States,1999
Adjusted net national income per capita (annual % growth),2.48237109424285,BGD,Bangladesh,1999
Adjusted net national income per capita (annual % growth),5.21822273287707,CAN,Canada,1999
Adjusted net national income per capita (annual % growth),2.00916197479427,DNK,Denmark,1999
Adjusted net national income per capita (annual % growth),2.18496251708487,EGY,"Egypt, Arab Rep.",1999
Adjusted net national income per capita (annual % growth),4.36864745746462,IND,India,1999
Adjusted net national income per capita (annual % growth),2.70302926919162,NOR,Norway,1999
Adjusted net national income per capita (annual % growth),-0.471890562141311,PAK,Pakistan,1999
Adjusted net national income per capita (annual % growth),3.11080341127976,SWE,Sweden,1999
Adjusted net national income per capita (annual % growth),2.97814472263482,USA,United States,1999
"Birth rate, crude (per 1,000 people)",17.014,ARE,United Arab Emirates,1999
"Birth rate, crude (per 1,000 people)",28.298,BGD,Bangladesh,1999
"Birth rate, crude (per 1,000 people)",11.2,CAN,Canada,1999
"Birth rate, crude (per 1,000 people)",12.4,DNK,Denmark,1999
"Birth rate, crude (per 1,000 people)",25.449,EGY,"Egypt, Arab Rep.",1999
"Birth rate, crude (per 1,000 people)",26.914,IND,India,1999
"Birth rate, crude (per 1,000 people)",13.3,NOR,Norway,1999
"Birth rate, crude (per 1,000 people)",32.854,PAK,Pakistan,1999
"Birth rate, crude (per 1,000 people)",19.593,QAT,Qatar,1999
"Birth rate, crude (per 1,000 people)",10.0,SWE,Sweden,1999
"Birth rate, crude (per 1,000 people)",14.2,USA,United States,1999
CO2 emissions (metric tons per capita),26.4241040392659,ARE,United Arab Emirates,1999
CO2 emissions (metric tons per capita),0.201584506374253,BGD,Bangladesh,1999
CO2 emissions (metric tons per capita),16.9528853483369,CAN,Canada,1999
CO2 emissions (metric tons per capita),10.3626636406223,DNK,Denmark,1999
CO2 emissions (metric tons per capita),1.85724605447059,EGY,"Egypt, Arab Rep.",1999
CO2 emissions (metric tons per capita),0.959258891464266,IND,India,1999
CO2 emissions (metric tons per capita),9.11754621840453,NOR,Norway,1999
CO2 emissions (metric tons per capita),0.724143548785608,PAK,Pakistan,1999
CO2 emissions (metric tons per capita),55.054269232185,QAT,Qatar,1999
CO2 emissions (metric tons per capita),5.76966651365779,SWE,Sweden,1999
CO2 emissions (metric tons per capita),19.727169506164,USA,United States,1999
Expense (% of GDP),6.20006062052198,ARE,United Arab Emirates,1999
Expense (% of GDP),19.824124054963,CAN,Canada,1999
Expense (% of GDP),38.175834319355,DNK,Denmark,1999
Expense (% of GDP),14.8040377065137,IND,India,1999
Expense (% of GDP),34.737983141358,NOR,Norway,1999
Expense (% of GDP),18.9942141568531,PAK,Pakistan,1999
Expense (% of GDP),36.5444018115009,SWE,Sweden,1999
Expense (% of GDP),18.1053971297005,USA,United States,1999
Forest area (sq. km),3035.0,ARE,United Arab Emirates,1999
Forest area (sq. km),14705.9997558594,BGD,Bangladesh,1999
Forest area (sq. km),3478490.9375,CAN,Canada,1999
Forest area (sq. km),5812.7001953125,DNK,Denmark,1999
Forest area (sq. km),575.0,EGY,"Egypt, Arab Rep.",1999
Forest area (sq. km),652448.984375,IND,India,1999
Forest area (sq. km),121149.00390625,NOR,Norway,1999
Forest area (sq. km),21571.0009765625,PAK,Pakistan,1999
Forest area (sq. km),0.0,QAT,Qatar,1999
Forest area (sq. km),281530.0,SWE,Sweden,1999
Forest area (sq. km),3034274.0625,USA,United States,1999
GDP growth (annual %),2.90221364464598,ARE,United Arab Emirates,1999
GDP growth (annual %),4.67015636827865,BGD,Bangladesh,1999
GDP growth (annual %),5.16246786457764,CAN,Canada,1999
GDP growth (annual %),2.94800709905887,DNK,Denmark,1999
GDP growth (annual %),6.05343878192073,EGY,"Egypt, Arab Rep.",1999
GDP growth (annual %),8.84575556111878,IND,India,1999
GDP growth (annual %),2.01330755633697,NOR,Norway,1999
GDP growth (annual %),3.66013274390127,PAK,Pakistan,1999
GDP growth (annual %),4.48670214766314,SWE,Sweden,1999
GDP growth (annual %),4.75323598915602,USA,United States,1999
GDP per capita (current US$),28470.8378632746,ARE,United Arab Emirates,1999
GDP per capita (current US$),409.543196853608,BGD,Bangladesh,1999
GDP per capita (current US$),22238.6645356943,CAN,Canada,1999
GDP per capita (current US$),33440.8016200638,DNK,Denmark,1999
GDP per capita (current US$),1343.551962788,EGY,"Egypt, Arab Rep.",1999
GDP per capita (current US$),441.998770170626,IND,India,1999
GDP per capita (current US$),36371.3957875661,NOR,Norway,1999
GDP per capita (current US$),454.276125443022,PAK,Pakistan,1999
GDP per capita (current US$),21723.6999628948,QAT,Qatar,1999
GDP per capita (current US$),30614.2330297189,SWE,Sweden,1999
GDP per capita (current US$),34513.5615037271,USA,United States,1999
GDP per capita growth (annual %),-2.39965285087459,ARE,United Arab Emirates,1999
GDP per capita growth (annual %),2.57420902747467,BGD,Bangladesh,1999
GDP per capita growth (annual %),4.31112721887092,CAN,Canada,1999
GDP per capita growth (annual %),2.60792924854225,DNK,Denmark,1999
GDP per capita growth (annual %),3.987331988817,EGY,"Egypt, Arab Rep.",1999
GDP per capita growth (annual %),6.89811550028419,IND,India,1999
GDP per capita growth (annual %),1.3171480387079,NOR,Norway,1999
GDP per capita growth (annual %),0.832502419586831,PAK,Pakistan,1999
GDP per capita growth (annual %),4.40531035491254,SWE,Sweden,1999
GDP per capita growth (annual %),3.55719309257685,USA,United States,1999
GNI per capita (constant 2010 US$),524.485299684119,BGD,Bangladesh,1999
GNI per capita (constant 2010 US$),40755.1803958843,CAN,Canada,1999
GNI per capita (constant 2010 US$),53466.3946203359,DNK,Denmark,1999
GNI per capita (constant 2010 US$),1909.01993548436,EGY,"Egypt, Arab Rep.",1999
GNI per capita (constant 2010 US$),804.316688212176,IND,India,1999
GNI per capita (constant 2010 US$),79141.8754476419,NOR,Norway,1999
GNI per capita (constant 2010 US$),806.327063661837,PAK,Pakistan,1999
GNI per capita (constant 2010 US$),42720.8951181907,SWE,Sweden,1999
GNI per capita (constant 2010 US$),43375.4981483074,USA,United States,1999
"Government expenditure on education, total (% of government expenditure)",18.129789352417,BGD,Bangladesh,1999
"Government expenditure on education, total (% of government expenditure)",12.7418804168701,CAN,Canada,1999
"Government expenditure on education, total (% of government expenditure)",14.5437097549438,DNK,Denmark,1999
"Government expenditure on education, total (% of government expenditure)",16.9598293304443,IND,India,1999
"Government expenditure on education, total (% of government expenditure)",15.1291904449463,NOR,Norway,1999
"Government expenditure on education, total (% of government expenditure)",11.3073301315308,PAK,Pakistan,1999
"Government expenditure on education, total (% of government expenditure)",9.52663040161133,QAT,Qatar,1999
"Government expenditure on education, total (% of government expenditure)",12.4920196533203,SWE,Sweden,1999
"Industry (including construction), value added (% of GDP)",42.0206625694073,ARE,United Arab Emirates,1999
"Industry (including construction), value added (% of GDP)",22.3758655367007,BGD,Bangladesh,1999
"Industry (including construction), value added (% of GDP)",28.2407029462656,CAN,Canada,1999
"Industry (including construction), value added (% of GDP)",22.6383605271276,DNK,Denmark,1999
"Industry (including construction), value added (% of GDP)",28.4008452535761,EGY,"Egypt, Arab Rep.",1999
"Industry (including construction), value added (% of GDP)",26.4503405836018,IND,India,1999
"Industry (including construction), value added (% of GDP)",29.5649604448444,NOR,Norway,1999
"Industry (including construction), value added (% of GDP)",22.103173212169,PAK,Pakistan,1999
"Industry (including construction), value added (% of GDP)",26.4547060060083,SWE,Sweden,1999
"Industry (including construction), value added (% of GDP)",22.5499937953293,USA,United States,1999
"Life expectancy at birth, total (years)",73.987,ARE,United Arab Emirates,1999
"Life expectancy at birth, total (years)",64.702,BGD,Bangladesh,1999
"Life expectancy at birth, total (years)",78.8853658536585,CAN,Canada,1999
"Life expectancy at birth, total (years)",76.3414634146341,DNK,Denmark,1999
"Life expectancy at birth, total (years)",68.368,EGY,"Egypt, Arab Rep.",1999
"Life expectancy at birth, total (years)",62.179,IND,India,1999
"Life expectancy at birth, total (years)",78.2829268292683,NOR,Norway,1999
"Life expectancy at birth, total (years)",62.476,PAK,Pakistan,1999
"Life expectancy at birth, total (years)",76.164,QAT,Qatar,1999
"Life expectancy at birth, total (years)",79.4414634146342,SWE,Sweden,1999
"Life expectancy at birth, total (years)",76.5829268292683,USA,United States,1999
"Net primary income (BoP, current US$)",-164124384.241832,BGD,Bangladesh,1999
"Net primary income (BoP, current US$)",-23450099911.1069,CAN,Canada,1999
"Net primary income (BoP, current US$)",-2455839010.36453,DNK,Denmark,1999
"Net primary income (BoP, current US$)",742900000.0,EGY,"Egypt, Arab Rep.",1999
"Net primary income (BoP, current US$)",-3709782917.20569,IND,India,1999
"Net primary income (BoP, current US$)",-1336425384.83966,NOR,Norway,1999
"Net primary income (BoP, current US$)",-1840000000.0,PAK,Pakistan,1999
"Net primary income (BoP, current US$)",-1807784156.59718,SWE,Sweden,1999
"Net primary income (BoP, current US$)",11133000000.0,USA,United States,1999
Population density (people per sq. km of land area),41.7633624331174,ARE,United Arab Emirates,1999
Population density (people per sq. km of land area),961.739655834678,BGD,Bangladesh,1999
Population density (people per sq. km of land area),3.34318497477872,CAN,Canada,1999
Population density (people per sq. km of land area),125.425382983738,DNK,Denmark,1999
Population density (people per sq. km of land area),67.8241910693656,EGY,"Egypt, Arab Rep.",1999
Population density (people per sq. km of land area),349.139528923479,IND,India,1999
Population density (people per sq. km of land area),12.216253219434,NOR,Norway,1999
Population density (people per sq. km of land area),179.826459371108,PAK,Pakistan,1999
Population density (people per sq. km of land area),49.1377260981912,QAT,Qatar,1999
Population density (people per sq. km of land area),21.5866695910708,SWE,Sweden,1999
Population density (people per sq. km of land area),30.4663411566379,USA,United States,1999
Population growth (annual %),5.28981049216907,ARE,United Arab Emirates,1999
Population growth (annual %),2.02275106468378,BGD,Bangladesh,1999
Population growth (annual %),0.812842623716166,CAN,Canada,1999
Population growth (annual %),0.330886246186545,DNK,Denmark,1999
Population growth (annual %),1.96740226061863,EGY,"Egypt, Arab Rep.",1999
Population growth (annual %),1.80556041999182,IND,India,1999
Population growth (annual %),0.684759433412698,NOR,Norway,1999
Population growth (annual %),2.76568450289598,PAK,Pakistan,1999
Population growth (annual %),3.37396347383536,QAT,Qatar,1999
Population growth (annual %),0.0779271508703018,SWE,Sweden,1999
Population growth (annual %),1.14834004729055,USA,United States,1999
"Pupil-teacher ratio, preprimary",18.5496692657471,ARE,United Arab Emirates,1999
"Pupil-teacher ratio, preprimary",27.0287399291992,BGD,Bangladesh,1999
"Pupil-teacher ratio, preprimary",5.54146003723145,DNK,Denmark,1999
"Pupil-teacher ratio, preprimary",23.9991207122803,EGY,"Egypt, Arab Rep.",1999
"Pupil-teacher ratio, preprimary",20.6243495941162,QAT,Qatar,1999
"Pupil-teacher ratio, primary",16.015510559082,ARE,United Arab Emirates,1999
"Pupil-teacher ratio, primary",17.2585296630859,CAN,Canada,1999
"Pupil-teacher ratio, primary",10.0322303771973,DNK,Denmark,1999
"Pupil-teacher ratio, primary",23.3718891143799,EGY,"Egypt, Arab Rep.",1999
"Pupil-teacher ratio, primary",40.0,IND,India,1999
"Pupil-teacher ratio, primary",13.1215600967407,QAT,Qatar,1999
"Pupil-teacher ratio, primary",12.3227996826172,SWE,Sweden,1999
"Pupil-teacher ratio, primary",15.4149198532104,USA,United States,1999
Total greenhouse gas emissions (kt of CO2 equivalent),107207.9329,ARE,United Arab Emirates,1999
Total greenhouse gas emissions (kt of CO2 equivalent),138323.9,BGD,Bangladesh,1999
Total greenhouse gas emissions (kt of CO2 equivalent),821594.26,CAN,Canada,1999
Total greenhouse gas emissions (kt of CO2 equivalent),72949.81298,DNK,Denmark,1999
Total greenhouse gas emissions (kt of CO2 equivalent),177970.045,EGY,"Egypt, Arab Rep.",1999
Total greenhouse gas emissions (kt of CO2 equivalent),1956039.0,IND,India,1999
